,Year,Mo,Dy,Tsunami Event Validity,Tsunami Cause Code,Earthquake Magnitude,Focal Depth (km),Deposits,Country,Area,Region,Location Name,Latitude,Longitude,Maximum Water Height (m),Number of Runups,Tsunami Magnitude (Iida),Tsunami Intensity,Deaths,Death Description,Damage ($Mil),Damage Description
149,1823,11,30,4.0,1.0,7.1,29.0,0,MARTINIQUE (FRENCH TERRITORY),NA,74.0,SAINT PIERRE,14.4,-61.0,1.0,1,0.8,2.0,0,1.0,0.0,1.0
150,1824,11,30,2.0,1.0,7.1,29.0,0,MARTINIQUE (FRENCH TERRITORY),NA,74.0,SAINT PIERRE,14.4,-61.0,1.0,1,0.8,1.0,0,1.0,0.0,1.0
151,1825,4,0,2.0,1.0,7.1,29.0,0,USA TERRITORY,GU,81.0,"GUAM, MARIANA ISLANDS",14.0,143.3,1.0,1,0.8,1.0,0,1.0,0.0,1.0
152,1825,9,21,2.0,1.0,7.1,29.0,0,TRINIDAD AND TOBAGO,NA,74.0,PORT-OF-SPAIN,10.4,-61.3,1.0,1,0.8,1.0,0,1.0,0.0,1.0
153,1826,1,0,3.0,1.0,7.1,29.0,0,JAPAN,NA,85.0,CHICHI JIMA,27.07,142.21,1.0,1,0.8,1.0,0,1.0,0.0,1.0
154,1826,3,18,2.0,1.0,7.1,29.0,0,ITALY,NA,50.0,SENIGALLIA,43.8,13.0,1.0,1,0.8,3.0,0,1.0,0.0,1.0
155,1826,0,0,3.0,1.0,7.1,29.0,1,NEW ZEALAND,NA,81.0,DUSKY SOUND,-45.78,166.48,1.0,1,0.8,1.0,0,1.0,0.0,1.0
156,1827,8,9,3.0,4.0,7.1,29.0,1,RUSSIA,NA,86.0,KAMCHATKA,53.0,158.5,1.0,2,0.8,1.5,0,1.0,0.0,1.0
157,1828,5,26,4.0,1.0,6.4,29.0,0,JAPAN,NA,85.0,AMAKUSA SEA,32.6,129.9,1.0,2,0.8,1.0,0,1.0,0.0,1.0
158,1828,10,9,2.0,1.0,7.1,29.0,0,ITALY,NA,50.0,GENOA,44.8,9.2,1.0,1,0.8,3.0,0,1.0,0.0,1.0
159,1829,5,23,2.0,1.0,7.3,29.0,0,TURKEY,NA,50.0,CONSTANTINOPLE,41.1,24.3,1.0,1,0.8,2.0,0,1.0,0.0,1.0
160,1831,5,26,2.0,1.0,7.1,29.0,0,ITALY,NA,50.0,SAN REMO,43.8,7.8,1.0,1,0.8,3.0,0,1.0,0.0,1.0
161,1831,7,2,2.0,1.0,7.1,29.0,0,ITALY,NA,50.0,SCIACCA,37.05,12.3,1.0,1,0.8,1.0,0,1.0,0.0,1.0
162,1831,0,0,3.0,1.0,7.1,29.0,0,NEW ZEALAND,NA,81.0,"POVERTY BAY, NORTH ISLAND",-38.7,178.0,1.0,0,0.8,1.0,0,1.0,0.0,1.0
163,1832,3,8,2.0,1.0,7.1,29.0,0,ITALY,NA,50.0,CUTRO,39.0,17.0,1.0,1,0.8,3.0,0,1.0,0.0,1.0
164,1833,1,19,2.0,1.0,6.4,29.0,0,ALBANIA,NA,50.0,ALBANIA,40.4,19.9,1.0,2,0.8,4.0,0,1.0,0.0,1.0
165,1833,3,10,3.0,1.0,7.1,29.0,0,MEXICO,NA,88.0,S. MEXICO,16.8,-99.9,1.0,1,1.0,0.5,0,1.0,0.0,1.0
166,1833,11,24,4.0,1.0,8.3,75.0,1,INDONESIA,NA,60.0,SW. SUMATRA,-2.5,100.5,1.0,6,0.8,2.5,0,1.0,0.0,2.0
167,1833,12,7,4.0,1.0,7.4,29.0,2,JAPAN,NA,85.0,NW. HONSHU ISLAND,38.9,139.15,9.0,27,2.5,2.5,50,1.0,0.0,3.0
168,1834,2,9,4.0,1.0,6.4,29.0,0,JAPAN,NA,85.0,W. HOKKAIDO ISLAND,43.3,141.4,1.0,1,2.0,1.0,0,1.0,0.0,1.0
169,1835,2,20,4.0,1.0,8.2,29.0,1,CHILE,NA,89.0,CENTRAL CHILE,-36.83,-73.03,24.0,22,4.0,3.0,3,1.0,0.0,2.0
170,1835,7,12,2.0,0.0,7.1,29.0,0,GREECE,NA,50.0,IONIAN ISLANDS,38.625,20.5,1.0,1,0.8,2.0,0,1.0,0.0,1.0
171,1835,7,20,4.0,1.0,7.6,29.0,0,JAPAN,NA,85.0,SANRIKU,37.9,141.9,5.0,4,2.3,2.0,0,3.0,0.0,3.0
172,1836,3,5,2.0,1.0,7.1,29.0,0,INDONESIA,NA,60.0,FLORES SEA,-8.3,118.7,1.0,1,0.8,0.5,0,1.0,0.0,1.0
173,1836,4,24,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,ROSSANO,39.6,16.6,1.0,3,0.8,4.0,0,1.0,0.0,1.0
174,1836,7,3,2.0,1.0,7.5,29.0,0,CHILE,NA,89.0,NORTHERN CHILE,-22.6,-70.3,1.0,2,1.0,1.0,0,1.0,0.0,1.0
175,1836,11,28,2.0,1.0,7.5,29.0,0,INDONESIA,NA,60.0,FLORES SEA,-8.3,118.7,1.0,1,0.8,0.5,0,1.0,0.0,1.0
176,1837,1,1,3.0,1.0,7.1,29.0,0,ISRAEL,NA,50.0,ISRAEL and SYRIAN COASTS,33.0,35.5,1.0,0,0.8,4.0,0,1.0,0.0,1.0
177,1837,8,9,2.0,1.0,6.5,29.0,0,MEXICO,NA,88.0,ACAPULCO,16.86,-99.88,1.0,1,0.8,0.0,0,1.0,0.0,1.0
178,1837,9,29,2.0,1.0,7.3,100.0,0,INDONESIA,NA,60.0,BANDA ACEH,5.5,96.0,1.0,3,0.8,0.5,0,1.0,0.0,1.0
179,1837,10,18,2.0,1.0,7.0,29.0,0,MEXICO,NA,88.0,MEXICO CITY,19.45,-99.15,1.0,1,0.8,0.0,0,1.0,0.0,1.0
180,1837,10,0,2.0,0.0,7.1,29.0,0,"MICRONESIA, FED. STATES OF",NA,81.0,CAROLINE ISLANDS,7.5,146.5,1.0,3,0.8,1.0,0,1.0,0.0,2.0
181,1837,11,7,4.0,1.0,8.5,29.0,1,CHILE,NA,89.0,SOUTHERN CHILE,-42.5,-74.0,6.0,19,3.0,3.0,16,1.0,0.0,2.0
182,1838,1,23,2.0,1.0,6.9,150.0,0,ROMANIA,NA,40.0,BLACK SEA,45.7,26.6,1.0,1,0.8,0.0,0,1.0,0.0,1.0
183,1838,5,7,2.0,1.0,7.1,29.0,0,CHILE,NA,89.0,CENTRAL CHILE,-36.7,-73.1,0.8,1,0.8,1.0,0,1.0,0.0,1.0
184,1838,8,10,2.0,1.0,5.3,29.0,0,CROATIA,NA,50.0,RIJEKA,45.2,14.5,1.0,1,0.8,3.0,0,1.0,0.0,1.0
185,1839,1,11,3.0,1.0,7.8,33.0,0,MARTINIQUE (FRENCH TERRITORY),NA,74.0,MARTINIQUE,14.9,-60.6,1.0,1,0.8,1.0,0,1.0,0.0,1.0
186,1839,0,0,3.0,0.0,7.1,29.0,0,NEW ZEALAND,NA,81.0,"WAIKAWA, SOUTHLAND",-46.627,169.126,1.0,1,0.8,1.0,0,1.0,0.0,1.0
187,1840,1,4,2.0,1.0,7.0,150.0,0,INDONESIA,NA,60.0,JAVA,-8.0,110.5,1.0,1,0.8,0.0,0,1.0,0.0,1.0
188,1840,2,14,2.0,1.0,7.1,29.0,0,INDONESIA,NA,83.0,N. MOLUCCAS ISLANDS,0.8,127.325,1.0,1,0.8,0.5,0,1.0,0.0,1.0
189,1840,8,0,2.0,0.0,7.1,29.0,0,NEW ZEALAND,NA,81.0,EAST CAPE,-37.61,178.35,1.0,2,0.8,1.0,0,1.0,0.0,1.0
190,1841,5,17,4.0,1.0,8.4,30.0,1,RUSSIA,NA,86.0,KAMCHATKA,52.0,158.0,15.0,7,3.9,3.0,0,1.0,0.0,1.0
191,1841,11,26,3.0,1.0,7.1,29.0,0,INDONESIA,NA,83.0,MOLUCCAS ISLANDS,-5.0,130.0,3.0,1,1.5,1.5,0,1.0,0.0,1.0
192,1841,12,16,3.0,1.0,6.0,29.0,0,INDONESIA,NA,83.0,BANDA SEA,-4.0,127.5,1.5,4,1.0,1.5,0,1.0,0.0,2.0
193,1842,5,7,4.0,1.0,8.1,29.0,0,HAITI,NA,74.0,CAP-HAITIAN,19.75,-72.2,5.0,6,4.2,1.0,300,3.0,0.0,3.0
194,1842,11,1,2.0,1.0,7.1,29.0,0,CANADA,NA,75.0,ST. LAWRENCE,50.92488571428571,-103.01805714285713,1.0,0,0.8,1.0,0,1.0,0.0,1.0
195,1843,1,5,4.0,1.0,7.3,70.0,0,INDONESIA,NA,60.0,SW. SUMATRA,1.5,98.0,1.0,3,0.8,2.0,0,1.0,0.0,3.0
196,1843,2,8,4.0,1.0,8.3,33.0,0,GUADELOUPE (FRENCH TERRITORY),NA,74.0,POINTE-A-PITRE,16.5,-62.2,1.2,1,0.3,1.0,0,1.0,0.0,1.0
197,1843,4,25,4.0,1.0,8.4,29.0,3,JAPAN,NA,85.0,SE. HOKKAIDO ISLAND,42.0,146.0,4.5,8,2.2,2.5,45,1.0,0.0,2.0
198,1843,7,8,2.0,1.0,7.5,29.0,0,NEW ZEALAND,NA,81.0,NEW ZEALAND,-39.9,175.0,1.0,1,0.8,1.0,0,1.0,0.0,1.0
199,1843,10,18,2.0,1.0,6.5,29.0,0,GREECE,NA,50.0,ISLAND OF CHALKI,36.3,27.6,1.0,1,0.8,4.0,0,1.0,0.0,1.0
200,1844,3,3,2.0,0.0,7.1,29.0,0,CROATIA,NA,50.0,DUBROVNIK,44.833333333333336,14.616666666666667,1.0,1,0.8,3.0,0,1.0,0.0,1.0
201,1845,2,8,3.0,1.0,7.0,29.0,1,INDONESIA,NA,83.0,CELEBES SEA,1.5,124.85,1.0,1,0.0,0.0,0,1.0,0.0,1.0
202,1845,4,7,4.0,1.0,8.3,29.0,0,MEXICO,NA,88.0,S. MEXICO,17.0,-100.6,1.0,2,0.8,1.5,0,1.0,0.0,1.0
203,1845,6,19,3.0,1.0,6.3,29.0,0,INDIA,NA,60.0,RANN OF KUTCH,23.583,68.367,1.0,3,0.8,1.0,0,1.0,0.0,2.0
204,1845,8,16,3.0,1.0,7.1,29.0,0,CROATIA,NA,50.0,DUBROVNIK,44.833333333333336,14.616666666666667,1.0,1,0.8,3.0,0,1.0,0.0,1.0
205,1845,0,0,3.0,8.0,7.1,29.0,0,USA,AK,87.0,"SE. ALASKA, AK",57.7928,-136.9486,1.0,1,0.8,3.0,100,2.0,0.0,1.0
206,1846,1,25,4.0,1.0,7.3,29.0,0,INDONESIA,NA,83.0,"TERNATE ISLAND, N. MOLUCCAS ISLANDS",2.0,126.5,1.2,2,0.8,0.5,0,1.0,0.0,1.0
207,1846,3,0,4.0,1.0,6.9,29.0,0,JAPAN,NA,85.0,SANRIKU,39.5,142.5,2.0,2,1.0,1.0,0,1.0,0.0,1.0
208,1846,5,7,4.0,0.0,7.1,29.0,0,NEW ZEALAND,NA,81.0,"LAKE TAUPO, NORTH ISLAND",-38.96,175.73,1.0,0,0.8,1.0,0,1.0,0.0,1.0
209,1846,7,25,2.0,1.0,7.1,29.0,0,TURKEY,NA,50.0,IZMIR,38.95416666666667,29.69299305555555,1.0,1,0.8,3.0,0,1.0,0.0,1.0
210,1846,8,14,3.0,1.0,6.1,5.0,0,ITALY,NA,50.0,LIVORNO,43.4,10.6,1.0,1,0.8,3.0,0,1.0,0.0,1.0
211,1846,8,26,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,TUSCANY,43.5,10.5,1.0,2,0.8,4.0,0,1.0,0.0,1.0
212,1846,9,12,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,TUSCANY,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
213,1846,9,19,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,TUSCANY,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
214,1846,10,4,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,TUSCANY,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
215,1846,10,14,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,TUSCANY,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
216,1846,10,19,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,TUSCANY,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
217,1846,10,24,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,TUSCANY,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
218,1846,10,28,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,TUSCANY,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
219,1846,11,29,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,TUSCANY,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
220,1846,12,3,2.0,1.0,7.1,29.0,0,ITALY,NA,50.0,TUSCANY,43.3,10.7,1.0,2,0.8,3.0,0,1.0,0.0,1.0
221,1846,0,0,2.0,1.0,7.1,29.0,0,TURKEY,NA,50.0,ISMIR,38.95416666666667,29.69299305555555,1.0,0,0.8,3.0,0,1.0,0.0,1.0
222,1847,4,15,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,LIVORNO,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
223,1847,4,16,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,LIVORNO,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
224,1847,4,17,3.0,1.0,7.1,29.0,0,ITALY,NA,50.0,LIVORNO,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
225,1847,5,23,2.0,1.0,7.1,29.0,0,PERU,NA,89.0,CENTRAL PERU,-12.1,-77.1,2.0,1,1.0,1.5,0,1.0,0.0,1.0
226,1847,7,9,4.0,8.0,7.1,29.0,0,PORTUGAL,NA,73.0,AZORES,39.483,-31.233,7.0,2,0.8,1.0,10,1.0,0.0,1.0
227,1847,8,26,2.0,0.0,7.1,29.0,0,ITALY,NA,50.0,NAPLES,41.21478508771931,12.742085087719296,1.0,1,0.8,2.0,0,1.0,0.0,1.0
228,1847,10,19,2.0,1.0,7.1,29.0,0,CHILE,NA,89.0,CENTRAL CHILE,-31.61,-71.18,1.0,1,0.8,1.0,0,1.0,0.0,1.0
229,1847,10,31,3.0,1.0,7.1,29.0,0,INDIA,NA,60.0,LITTLE NICOBAR ISLAND,7.333,93.667,1.0,1,0.8,1.0,0,1.0,0.0,1.0
230,1848,7,12,2.0,1.0,7.1,29.0,0,FRENCH POLYNESIA,NA,81.0,TAHITI,-17.9,-149.9,1.0,2,0.8,0.5,0,1.0,0.0,1.0
231,1848,9,24,3.0,8.0,7.1,29.0,0,CANADA,NL,75.0,"FISHING SHIPS HARBOUR, NEWFOUNDLAND",52.616,-55.766,1.0,4,0.8,1.0,0,1.0,0.0,1.0
232,1849,1,25,3.0,1.0,7.5,29.0,0,USA TERRITORY,GU,81.0,"GUAM, MARIANA ISLANDS",14.0,143.3,6.1,7,1.0,2.0,0,3.0,0.0,2.0
233,1849,9,28,4.0,1.0,7.1,29.0,0,RUSSIA,NA,86.0,KAMCHATKA,55.0,166.0,1.0,4,0.8,1.0,0,1.0,0.0,1.0
234,1849,11,17,4.0,1.0,7.5,29.0,0,CHILE,NA,89.0,CENTRAL CHILE,-29.95,-71.37,5.0,3,2.3,2.5,0,1.0,0.0,1.0
235,1850,1,21,2.0,0.0,7.1,29.0,0,ITALY,NA,50.0,LIVORNO,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
236,1850,5,16,2.0,0.0,7.1,29.0,0,ITALY,NA,50.0,LIVORNO,43.4,10.6,1.0,1,0.8,1.0,0,1.0,0.0,1.0
237,1850,10,20,2.0,1.0,7.1,29.0,0,ITALY,NA,50.0,LIVORNO,43.4,10.6,1.0,1,0.8,1.0,0,1.0,0.0,1.0
238,1851,2,28,3.0,1.0,7.1,29.0,0,TURKEY,NA,50.0,"FETIYE, ASIA MINOR",36.5,29.0,0.6,1,-0.1,3.0,0,1.0,0.0,1.0
239,1851,4,3,3.0,1.0,7.1,29.0,0,TURKEY,NA,50.0,ASIA MINOR,36.4,28.7,1.8,2,0.8,3.0,0,1.0,0.0,1.0
240,1851,5,4,3.0,0.0,7.1,29.0,0,INDONESIA,NA,60.0,LAMPUNG BAY,-5.0,105.0,1.5,1,3.9,1.5,0,1.0,0.0,1.0
241,1851,5,23,2.0,1.0,7.1,29.0,0,GREECE,NA,50.0,KHALKI ISLET,37.98199735449735,23.13342757936508,1.0,2,0.8,2.0,0,1.0,0.0,1.0
242,1851,5,26,2.0,1.0,7.2,29.0,0,CHILE,NA,89.0,NORTHERN CHILE,-27.35,-70.35,3.0,2,1.6,2.0,0,1.0,0.0,1.0
243,1851,10,12,2.0,1.0,6.6,29.0,0,ALBANIA,NA,50.0,ALBANIAN COASTS,40.5,19.7,0.66,1,-0.1,3.0,0,1.0,0.0,1.0
244,1852,1,9,3.0,1.0,6.5,150.0,0,INDONESIA,NA,60.0,JAVA,-6.5,105.5,1.0,1,0.8,0.5,0,1.0,0.0,1.0
245,1852,2,2,2.0,6.0,7.1,29.0,0,ITALY,NA,50.0,LIVORNO,43.4,10.6,1.0,0,0.8,3.0,0,1.0,0.0,1.0
246,1852,5,12,2.0,0.0,7.1,29.0,0,TURKEY,NA,50.0,ASIA MINOR,37.117666666666665,28.128,1.0,1,0.8,3.0,0,1.0,0.0,1.0
247,1852,6,26,2.0,1.0,7.1,29.0,0,ITALY,NA,50.0,LIVORNO,43.4,10.6,1.0,0,0.8,1.0,0,1.0,0.0,1.0
248,1852,7,17,2.0,2.0,7.1,29.0,0,CUBA,NA,74.0,SANTIAGO DE CUBA,20.0,-75.8,1.0,1,0.8,1.0,0,1.0,0.0,2.0
249,1852,9,8,2.0,1.0,7.1,29.0,0,TURKEY,NA,50.0,ASIA MINOR,38.26,27.09,1.0,0,0.8,3.0,0,1.0,0.0,1.0
250,1852,9,16,2.0,1.0,7.5,29.0,0,PHILIPPINES,NA,84.0,W. LUZON ISLAND,14.0,120.5,1.0,1,0.8,1.5,0,1.0,0.0,1.0
251,1852,11,10,2.0,1.0,7.1,29.0,0,ITALY,NA,50.0,LIVORNO - LIGURIAN SEA,41.21478508771931,12.742085087719296,1.0,0,0.8,1.0,0,1.0,0.0,1.0
252,1852,11,25,4.0,1.0,8.3,100.0,0,INDONESIA,NA,83.0,BANDA SEA,-5.25,129.75,8.0,22,3.0,2.5,60,2.0,0.0,2.0
253,1852,12,4,2.0,1.0,7.0,29.0,0,MEXICO,NA,88.0,S. MEXICO,17.0,-100.0,1.0,1,0.8,0.0,0,1.0,0.0,1.0
254,1852,12,31,2.0,0.0,7.1,29.0,0,AUSTRALIA,NA,81.0,TASMANIA,-40.85,145.32,1.2,2,0.8,1.0,0,1.0,0.0,1.0
255,1853,4,8,2.0,1.0,7.1,29.0,0,ITALY,NA,50.0,TYRRHENIAN SEA -SALERNO,41.21478508771931,12.742085087719296,1.0,0,0.8,1.0,0,1.0,0.0,1.0
256,1853,7,15,4.0,1.0,6.7,29.0,0,VENEZUELA,NA,74.0,CUMANA,10.5,-64.2,5.0,4,0.8,1.0,0,1.0,0.0,1.0
257,1853,8,18,3.0,1.0,7.1,29.0,0,GREECE,NA,50.0,CENTRAL GREECE (EVOIKOS GULF),38.25,23.5,1.0,1,0.8,3.0,0,1.0,0.0,1.0
258,1853,10,3,2.0,1.0,7.1,29.0,0,JAPAN,NA,85.0,OKINAWA ISLAND,26.2,127.6,1.0,1,0.8,1.0,0,1.0,0.0,1.0
259,1853,12,24,2.0,1.0,7.1,29.0,1,TONGA,NA,81.0,TONGATAPU ISLAND,-21.167,-175.167,1.0,2,0.8,1.0,0,1.0,0.0,1.0
260,1853,0,0,4.0,8.0,7.1,1.0,0,USA,AK,87.0,"LITUYA BAY, AK",58.63,-137.57,120.0,1,4.3,4.0,0,2.0,0.0,1.0
261,1854,1,4,2.0,1.0,6.0,29.0,0,INDONESIA,NA,83.0,BANDA SEA,-3.5,128.6,1.0,1,0.8,0.0,0,1.0,0.0,1.0
262,1854,1,27,3.0,3.0,7.1,29.0,0,USA,AK,87.0,"KODIAK ISLAND, AK",57.0,-152.0,2.4,2,0.8,0.5,0,1.0,0.0,1.0
263,1854,7,9,4.0,6.0,7.1,29.0,0,RUSSIA,NA,86.0,N. KURIL ISLANDS,50.9,155.5,1.0,0,0.8,1.0,0,1.0,0.0,1.0
264,1854,7,24,2.0,0.0,7.1,29.0,0,USA,CA,88.0,S. CALIFORNIA,34.14375,-118.84762500000001,0.1,1,-1.7,-2.0,0,1.0,0.0,1.0
265,1854,8,5,3.0,3.0,7.3,29.0,0,COSTA RICA,NA,88.0,COSTA RICA-PANAMA,8.5,-83.0,1.0,1,0.8,1.5,0,1.0,0.0,3.0
266,1854,8,18,2.0,0.0,7.1,29.0,0,USA,CA,88.0,S. CALIFORNIA,34.14375,-118.84762500000001,0.03,1,0.8,1.0,0,1.0,0.0,1.0
267,1854,9,27,3.0,1.0,7.1,29.0,0,INDONESIA,NA,83.0,N. MOLUCCAS ISLANDS,0.8,127.4,1.0,1,0.8,0.5,0,1.0,0.0,1.0
268,1854,10,4,3.0,0.0,7.1,29.0,0,USA,CA,88.0,N. CALIFORNIA,38.73766666666666,-123.19255555555557,0.03,1,0.8,1.0,0,1.0,0.0,1.0
269,1854,10,22,2.0,1.0,7.1,29.0,0,USA,CA,88.0,N. CALIFORNIA,37.8,-122.4,1.0,1,0.8,0.0,0,1.0,0.0,1.0
270,1854,12,23,4.0,1.0,8.3,29.0,1,JAPAN,NA,85.0,ENSHUNADA SEA,34.0,137.9,21.0,72,4.0,3.0,300,3.0,0.0,4.0
271,1854,12,24,4.0,1.0,8.4,29.0,0,JAPAN,NA,85.0,NANKAIDO,33.1,135.0,28.0,81,4.0,2.5,3000,4.0,0.0,4.0
272,1854,12,29,2.0,1.0,7.1,29.0,0,FRANCE,NA,50.0,LIGURIAN SEA,43.8,7.9,1.0,2,0.8,1.0,0,1.0,0.0,1.0
273,1855,1,23,3.0,1.0,8.0,29.0,4,NEW ZEALAND,NA,81.0,NORTHERN ISLAND,-41.25,175.0,11.0,29,3.2,3.0,0,1.0,0.0,1.0
274,1855,2,3,4.0,1.0,7.1,29.0,0,NEW ZEALAND,NA,81.0,WHARANUI,-41.93,174.09,1.0,1,0.8,1.0,0,1.0,0.0,1.0
275,1855,2,11,2.0,3.0,5.5,25.0,0,NEW ZEALAND,NA,81.0,In New Zealand,-39.2,177.6,1.0,1,0.8,1.0,0,1.0,0.0,1.0
276,1855,2,13,2.0,1.0,7.1,29.0,0,TURKEY,NA,50.0,ASIA MINOR,37.117666666666665,28.128,1.0,0,0.8,3.0,0,1.0,0.0,1.0
277,1855,2,17,2.0,0.0,7.1,29.0,0,PORTUGAL,NA,73.0,AZORES,38.73866666666667,-28.441333333333336,10.0,1,1.6,1.0,0,1.0,0.0,1.0
278,1855,4,14,3.0,0.0,7.1,29.0,0,INDONESIA,NA,60.0,FLORES ISLAND,-9.0,121.0,1.0,1,0.8,1.0,0,1.0,0.0,1.0
279,1855,5,18,2.0,0.0,7.1,29.0,0,FRANCE,NA,50.0,LIGURIAN SEA  - NICE,43.59990476190477,6.676523809523809,1.0,1,0.8,3.0,0,1.0,0.0,1.0
280,1855,7,11,3.0,3.0,6.0,29.0,0,USA,CA,88.0,S. CALIFORNIA,34.1,-118.1,1.0,1,0.8,0.0,0,1.0,0.0,1.0
281,1855,11,7,4.0,1.0,7.0,29.0,0,JAPAN,NA,85.0,ENSHUNADA,34.5,137.6,3.0,6,1.0,1.0,0,1.0,0.0,1.0
282,1855,11,11,4.0,1.0,7.0,29.0,0,JAPAN,NA,85.0,TOKAIDO,35.65,139.8,1.0,2,0.8,1.0,0,1.0,0.0,1.0
283,1856,2,15,3.0,3.0,5.5,29.0,0,USA,CA,88.0,N. CALIFORNIA,37.5,-122.3,0.6,1,0.8,-1.0,0,1.0,0.0,1.0
284,1856,3,2,4.0,6.0,7.1,29.0,1,INDONESIA,NA,83.0,SANGIHE ISLAND,3.67,125.5,1.0,2,1.0,1.0,0,1.0,0.0,1.0
285,1856,3,0,3.0,0.0,7.1,29.0,0,NEW ZEALAND,NA,81.0,"S CANTERBURY PROVINCE, SOUTH ISLAND",-44.0,172.0,1.0,2,0.8,0.5,0,1.0,0.0,1.0
286,1856,7,25,2.0,1.0,7.1,29.0,0,INDONESIA,NA,60.0,JAVA-FLORES SEA,-8.5,116.0,1.0,1,0.8,0.0,0,1.0,0.0,1.0
287,1856,8,4,4.0,3.0,7.5,29.0,1,HONDURAS,NA,74.0,BAY OF HONDURAS,16.0,-88.0,5.0,5,0.8,1.0,0,1.0,0.0,2.0
288,1856,8,21,3.0,1.0,7.1,29.0,0,ALGERIA,NA,50.0,SEA OF ALBORAN,37.1,5.7,3.75,5,0.8,4.0,0,1.0,0.0,1.0
289,1856,8,22,3.0,1.0,7.1,29.0,0,ALGERIA,NA,50.0,SEA OF ALBORAN,37.1,5.7,5.0,4,0.8,4.0,0,1.0,0.0,1.0
290,1856,8,23,4.0,1.0,8.0,29.0,1,JAPAN,NA,85.0,SE. HOKKAIDO ISLAND,40.5,143.5,6.0,33,2.6,2.0,26,1.0,0.0,2.0
291,1856,9,0,2.0,9.0,7.1,29.0,0,JAPAN,NA,85.0,TOKYO BAY,35.6,139.7,1.0,1,0.8,0.0,0,1.0,0.0,1.0
292,1856,10,12,2.0,1.0,8.3,29.0,0,GREECE,NA,50.0,CRETE,35.5,26.0,1.0,1,0.8,3.0,0,1.0,0.0,1.0
293,1856,11,13,3.0,1.0,6.6,29.0,0,GREECE,NA,50.0,"CHIOS ISLAND, AEGEAN ISLANDS",38.5,26.25,1.0,1,0.8,3.0,0,2.0,0.0,1.0
294,1857,4,17,4.0,3.0,8.0,29.0,0,PAPUA NEW GUINEA,NA,82.0,BISMARCK SEA,-5.5,147.0,1.0,5,0.8,1.5,0,2.0,0.0,2.0
295,1857,5,13,4.0,1.0,7.0,50.0,0,INDONESIA,NA,60.0,BALI SEA,-8.0,115.5,3.4,4,1.6,2.0,0,1.0,0.0,1.0
296,1857,5,23,2.0,1.0,7.1,29.0,0,ALGERIA,NA,50.0,SEA OF ALBORAN,36.5,1.3,1.0,1,0.8,1.0,0,1.0,0.0,1.0
297,1857,7,13,4.0,1.0,6.4,29.0,0,JAPAN,NA,85.0,TOKAIDO,34.8,138.3,1.0,1,0.8,1.0,0,1.0,0.0,1.0
298,1857,11,17,3.0,1.0,7.1,29.0,0,INDONESIA,NA,83.0,"KEMA, SULAWESI I, N. MOLUCCAS IS",1.35,125.2,1.0,2,0.8,1.5,0,1.0,0.0,2.0
299,1857,11,18,2.0,1.0,7.1,29.0,0,INDONESIA,NA,83.0,"KEMA, SULAWESI I, N. MOLUCCAS IS",1.35,125.2,1.0,1,0.8,0.0,0,1.0,0.0,1.0
300,1858,1,31,2.0,0.0,7.1,29.0,0,AUSTRALIA,NA,81.0,TASMAN SEA,-41.775,171.875,1.0,1,0.8,1.0,0,1.0,0.0,1.0
301,1858,4,24,2.0,1.0,6.5,29.0,0,CHILE,NA,89.0,CENTRAL CHILE,-30.0,-71.4,1.0,1,1.0,1.0,0,1.0,0.0,1.0
302,1858,6,5,2.0,0.0,7.1,29.0,0,UK,NA,73.0,"DOVER STRAITS, ENGLAND",51.03,1.61,2.4,2,0.8,1.0,0,1.0,0.0,1.0
303,1858,9,15,2.0,0.0,7.1,29.0,0,NEW ZEALAND,NA,81.0,SE. NEW ZEALAND,-43.0,173.0,1.0,0,0.8,0.5,0,1.0,0.0,1.0
